Environment,Account,invoice_date,Description,region,Product Name,vendor,Service Name,Usage Type,Team,Sub-Team,Cost Before Uplifts ($)
dev,67090511,01/04/2024,Object Localization Operations,europe-west1,,GCP,GCP Cloud Vision Api,,Global United Kingdon,The Ledger League,100.57
prod,59992092,01/04/2024,Document Text Detection Operations,asia-east1,,GCP,GCP Cloud Vision Api,,Treasury,Treasury Foundation,101.65
dev,59992092,01/04/2024,Document Text Detection Operations,asia-east1,,GCP,GCP Cloud Vision Api,,Treasury,Treasury Foundation,101.74
dev,87305096,01/04/2024,Notebooks CPU Management Fee,europe-west2-b,,GCP,GCP Notebooks,,TE Tech,Risk Regulators,101.8
prod,67090511,01/04/2024,Web Detection Operations,europe-west1,,GCP,GCP Cloud Vision Api,,Global United Kingdon,The Ledger League,104.25
prod,38760834,01/04/2024,Document Text Detection Operations,europe-west1,,GCP,GCP Cloud Vision Api,,United America,The Budgeters,106.75
prod,67090511,01/04/2024,Image Properties Operations,europe-north1,,GCP,GCP Cloud Vision Api,,Global United Kingdon,The Ledger League,108.95
dev,72789061,01/04/2024,Document Text Detection Operations,europe-west1,,GCP,GCP Cloud Vision Api,,United America,Bank Tank,114.35
prod,67090511,01/04/2024,Document Text Detection Operations,europe-north1,,GCP,GCP Cloud Vision Api,,Global United Kingdon,The Ledger League,114.79
prod,67090511,01/04/2024,Document Text Detection Operations,us-west1,,GCP,GCP Cloud Vision Api,,Global United Kingdon,The Ledger League,115.79
dev,67090511,01/04/2024,Image Properties Operations,us-east1,,GCP,GCP Cloud Vision Api,,Global United Kingdon,The Ledger League,121.46
prod,67090511,01/04/2024,Object Localization Operations,europe-north1,,GCP,GCP Cloud Vision Api,,Global United Kingdon,The Ledger League,121.72
dev,67090511,01/04/2024,Object Localization Operations,europe-north1,,GCP,GCP Cloud Vision Api,,Global United Kingdon,The Ledger League,122.81
prod,67090511,01/04/2024,Document Text Detection Operations,asia-east1,,GCP,GCP Cloud Vision Api,,Global United Kingdon,The Ledger League,122.91
prod,67090511,01/04/2024,Web Detection Operations,europe-west4,,GCP,GCP Cloud Vision Api,,Global United Kingdon,The Ledger League,126.84
dev,67090511,01/04/2024,Web Detection Operations,europe-west1,,GCP,GCP Cloud Vision Api,,Global United Kingdon,The Ledger League,128.26
prod,67090511,01/04/2024,Document Text Detection Operations,us-central1,,GCP,GCP Cloud Vision Api,,Global United Kingdon,The Ledger League,132.46
prod,67090511,01/04/2024,Face Detection Operations,europe-west1,,GCP,GCP Cloud Vision Api,,Global United Kingdon,The Ledger League,133.95
dev,42960586,01/04/2024,Label Detection Operations,asia-east1,,GCP,GCP Cloud Vision Api,,Treasury,Treasury Foundation,138.73
dev,34909342,01/04/2024,Managed Notebooks CPU Management Fee,asia-east2,,GCP,GCP Notebooks,,United America,Dr Drepreciation,150.23
dev,59323113,01/04/2024,Cloud Speech-to-Text Audio Length Standard,(not set),,GCP,GCP Cloud Speech Api,,Treasury,Treasury Foundation,164.4
dev,48347781,01/04/2024,Vertex AI: Training/Pipelines on N1 Predefined Instance Core running in London,us-central1,,GCP,GCP Vertex Ai,,Global United Kingdon,The Ledger League,172.1
prod,67090511,01/04/2024,Cloud Speech-to-Text Audio Length Standard,(not set),,GCP,GCP Cloud Speech Api,,Global United Kingdon,The Ledger League,173.63
dev,92465056,01/04/2024,Workbench Instances Storage for GCE usage - Standard Persistent Disk in asia-east2,asia-east2,,GCP,GCP Notebooks,,United America,Fear the Fiscal,179.38
dev,26627761,01/04/2024,Vertex AI: Training/Pipelines on N1 Predefined Instance Core running in London,europe-west2,,GCP,GCP Vertex Ai,,TE Tech,Risk Regulators,218.54
dev,50666767,01/04/2024,Notebooks GPU Standard Management Fee,europe-west2-a,,GCP,GCP Notebooks,,United America,Wu-Tang Clan of Cash Flow,232.27
dev,91756787,01/04/2024,Vertex AI: Training/Pipelines on N1 Predefined Instance Core running in London,europe-west2,,GCP,GCP Vertex Ai,,Treasury,Treasury Foundation,243.28
dev,92465056,01/04/2024,Managed Notebooks Disk for GCE usage - Standard Persistent Disk in asia-east2,asia-east2,,GCP,GCP Notebooks,,United America,Fear the Fiscal,334.83
dev,60611044,01/04/2024,Managed Notebooks CPU for GCE usage - N1 Standard Cores in europe-west1,europe-west1,,GCP,GCP Notebooks,,Global United Kingdon,The Ledger League,353.96
dev,50666767,01/04/2024,Notebooks CPU Management Fee,europe-west2-a,,GCP,GCP Notebooks,,United America,Wu-Tang Clan of Cash Flow,361.35
dev,47425112,01/04/2024,Vertex AI: Training/Pipelines on N1 Predefined Instance Core running in London,us-central1,,GCP,GCP Vertex Ai,,SecuroSave,SecuroSave Lite,369.27
dev,63014216,01/04/2024,Vertex AI: Training/Pipelines on N1 Predefined Instance Core running in London,asia-east2,,GCP,GCP Vertex Ai,,Global United Kingdon,The Ledger League,369.47
prod,12273010,01/04/2024,Vertex AI Search and Conversation: Data Index,europe-west1,,GCP,GCP Vertex Ai Search,,Global United Kingdon,Straight Outta Accounts,371.89
dev,20547104,01/04/2024,Vertex AI: Training/Pipelines on E2 Instance Ram running in London,europe-west2,,GCP,GCP Vertex Ai,,Global United Kingdon,The Ledger League,387.68
dev,60494235,01/04/2024,Number of pages processed for OCR processor.,(not set),,GCP,GCP Cloud Document Ai Api,,United America,Balance Sheet Boys,407.69
dev,50666767,01/04/2024,Notebooks GPU Premium Management Fee,europe-west1-b,,GCP,GCP Notebooks,,United America,Wu-Tang Clan of Cash Flow,432.02
dev,36357941,01/04/2024,Vertex AI: Training/Pipelines on E2 Instance Ram running in London,us-central1,,GCP,GCP Vertex Ai,,Global United Kingdon,Straight Outta Accounts,438.41
prod,34909342,01/04/2024,Managed Notebooks CPU for GCE usage - N1 Standard Cores in asia-east2,asia-east2,,GCP,GCP Notebooks,,United America,Dr Drepreciation,439.23
dev,82970199,01/04/2024,Number of pages processed by Custom Document Extractor.,(not set),,GCP,GCP Cloud Document Ai Api,,Global United Kingdon,The Ledger League,444.7
prod,20547104,01/04/2024,Vertex AI: Training/Pipelines on E2 Instance Ram running in London,europe-west2,,GCP,GCP Vertex Ai,,Global United Kingdon,The Ledger League,462.57
dev,48347781,01/04/2024,Vertex AI: Training/Pipelines on E2 Instance Ram running in London,us-central1,,GCP,GCP Vertex Ai,,Global United Kingdon,The Ledger League,464.89
dev,34909342,01/04/2024,Managed Notebooks Disk for GCE usage - Standard Persistent Disk in asia-east2,asia-east2,,GCP,GCP Notebooks,,United America,Dr Drepreciation,473.93
dev,63014216,01/04/2024,Vertex AI: Training/Pipelines on E2 Instance Ram running in London,asia-east2,,GCP,GCP Vertex Ai,,Global United Kingdon,The Ledger League,477.59
dev,17206320,01/04/2024,Vertex AI Search: Search API Request Count - Standard,europe-west1,,GCP,GCP Vertex Ai Search,,AE Tech,Yield Syndicate,549.88
prod,91273006,01/04/2024,Managed Notebooks CPU for GCE usage - N1 Standard Cores in asia-east2,asia-east2,,GCP,GCP Notebooks,,AE Tech,Yield Syndicate,559.48
dev,56982163,01/04/2024,Number of hours a processor version has been deployed.,(not set),,GCP,GCP Cloud Document Ai Api,,Treasury,Treasury Foundation,560.33
dev,12273010,01/04/2024,Vertex AI Search and Conversation: Data Index,europe-west1,,GCP,GCP Vertex Ai Search,,Global United Kingdon,Straight Outta Accounts,566.42
dev,34909342,01/04/2024,Workbench Instances Storage for GCE usage - SSD Persistent Disk in asia-east2,asia-east2,,GCP,GCP Notebooks,,United America,Dr Drepreciation,577.66
dev,91756787,01/04/2024,Managed Notebooks Disk for GCE usage - Standard Persistent Disk in europe-west1,europe-west1,,GCP,GCP Notebooks,,Treasury,Treasury Foundation,610.59
prod,20547104,01/04/2024,Vertex AI: Training/Pipelines on E2 Instance Ram running in London,europe-west2,,GCP,GCP Vertex Ai,,Global United Kingdon,The Ledger League,612.78
dev,92465056,01/04/2024,Workbench Instances CPU for GCE usage - N1 Instance Cores in asia-east2,asia-east2,,GCP,GCP Notebooks,,United America,Fear the Fiscal,617.78
dev,60611044,01/04/2024,Managed Notebooks CPU Management Fee,europe-west1,,GCP,GCP Notebooks,,Global United Kingdon,The Ledger League,618.67
dev,34909342,01/04/2024,Workbench Instances CPU for GCE usage - N2D AMD Instance Cores in asia-east2,asia-east2,,GCP,GCP Notebooks,,United America,Dr Drepreciation,627.64
dev,26627761,01/04/2024,Vertex AI: AutoML Structured Data Model Training,europe-west2,,GCP,GCP Vertex Ai,,TE Tech,Risk Regulators,633.88
prod,34909342,01/04/2024,Managed Notebooks Disk for GCE usage -- Balanced Persistent Disk in asia-east2,asia-east2,,GCP,GCP Notebooks,,United America,Dr Drepreciation,636.14
dev,79242616,01/04/2024,Notebooks CPU Management Fee,europe-west2-a,,GCP,GCP Notebooks,,Global United Kingdon,The Ledger League,640.09
prod,91273006,01/04/2024,Managed Notebooks CPU Management Fee,asia-east2,,GCP,GCP Notebooks,,AE Tech,Yield Syndicate,642.62
dev,63014216,01/04/2024,Vertex AI: AutoML Structured Data Model Training,europe-west2,,GCP,GCP Vertex Ai,,Global United Kingdon,The Ledger League,644.15
prod,34909342,01/04/2024,Managed Notebooks CPU for GCE usage - N1 Highmem Cores in asia-east2,asia-east2,,GCP,GCP Notebooks,,United America,Dr Drepreciation,654.29
prod,72540413,01/04/2024,Notebooks CPU Management Fee,europe-west2-b,,GCP,GCP Notebooks,,TE Tech,Risk Regulators,663.36
dev,99457172,01/04/2024,Vertex AI: AutoML Structured Data Model Training,us-central1,,GCP,GCP Vertex Ai,,TE Tech,Risk Regulators,668.32
dev,41603388,01/04/2024,Vertex AI: AutoML Structured Data Model Training,asia-east2,,GCP,GCP Vertex Ai,,Global United Kingdon,The Ledger League,683.55
dev,69805806,01/04/2024,Workbench Instances RAM for GCE usage - N1 Instance RAM in europe-west2,europe-west2,,GCP,GCP Notebooks,,Treasury,The Money Badgers,684.79
dev,82970199,01/04/2024,Number of hours a processor version has been deployed.,(not set),,GCP,GCP Cloud Document Ai Api,,Global United Kingdon,The Ledger League,690.14
dev,92465056,01/04/2024,Workbench Instances CPU for GCE usage - E2 Instance Cores in asia-east2,asia-east2,,GCP,GCP Notebooks,,United America,Fear the Fiscal,691.32
dev,69805806,01/04/2024,Workbench Instances Storage for GCE usage - Standard Persistent Disk in europe-west2,europe-west2,,GCP,GCP Notebooks,,Treasury,The Money Badgers,727.53
dev,48347781,01/04/2024,Vertex AI: AutoML Structured Data Model Training,us-central1,,GCP,GCP Vertex Ai,,Global United Kingdon,The Ledger League,742.34
dev,35462054,01/04/2024,Vertex AI: AutoML Structured Data Model Training,us-central1,,GCP,GCP Vertex Ai,,United America,Wu-Tang Clan of Cash Flow,765.8
dev,73759281,01/04/2024,Vertex AI: AutoML Structured Data Model Training,us-central1,,GCP,GCP Vertex Ai,,Global United Kingdon,Straight Outta Accounts,773.75
prod,34909342,01/04/2024,Managed Notebooks CPU Management Fee,asia-east2,,GCP,GCP Notebooks,,United America,Dr Drepreciation,779.15
dev,69805806,01/04/2024,Workbench Instances CPU for GCE usage - N1 Instance Cores in europe-west2,europe-west2,,GCP,GCP Notebooks,,Treasury,The Money Badgers,796.81
dev,34909342,01/04/2024,Workbench Instances RAM for GCE usage - N2D AMD Instance RAM in asia-east2,asia-east2,,GCP,GCP Notebooks,,United America,Dr Drepreciation,799.57
dev,69805806,01/04/2024,Number of pages processed for OCR processor.,(not set),,GCP,GCP Cloud Document Ai Api,,Treasury,The Money Badgers,805.54
prod,60611044,01/04/2024,Managed Notebooks Disk for GCE usage - Standard Persistent Disk in europe-west1,europe-west1,,GCP,GCP Notebooks,,Global United Kingdon,The Ledger League,810.55
dev,26627761,01/04/2024,Notebooks CPU Management Fee,europe-west2-b,,GCP,GCP Notebooks,,TE Tech,Risk Regulators,817.65
dev,48347781,01/04/2024,Vertex AI Search: Search API Request Count - Enterprise,us-central1,,GCP,GCP Vertex Ai Search,,Global United Kingdon,The Ledger League,826.71
dev,71682866,01/04/2024,Vertex AI: AutoML Structured Data Model Training,europe-west2,,GCP,GCP Vertex Ai,,TE Tech,Risk Regulators,843.28
dev,60611044,01/04/2024,Vertex AI: AutoML Structured Data Model Training,europe-west2,,GCP,GCP Vertex Ai,,Global United Kingdon,The Ledger League,848.11
dev,34909342,01/04/2024,Workbench Instances Storage for GCE usage - Balanced Persistent Disk in asia-east2,asia-east2,,GCP,GCP Notebooks,,United America,Dr Drepreciation,854.48
dev,70359576,01/04/2024,Number of hours a processor version has been deployed.,(not set),,GCP,GCP Cloud Document Ai Api,,AE Tech,Yield Syndicate,856.26
dev,41603388,01/04/2024,Vertex AI: AutoML Structured Data Model Training,asia-east2,,GCP,GCP Vertex Ai,,Global United Kingdon,The Ledger League,868.56
dev,34909342,01/04/2024,Managed Notebooks CPU for GCE usage - N1 Standard Cores in asia-east2,asia-east2,,GCP,GCP Notebooks,,United America,Dr Drepreciation,870.56
dev,50666767,01/04/2024,Notebooks CPU Management Fee,europe-west1-b,,GCP,GCP Notebooks,,United America,Wu-Tang Clan of Cash Flow,875.55
dev,87305096,01/04/2024,Notebooks CPU Management Fee,europe-west2-a,,GCP,GCP Notebooks,,TE Tech,Risk Regulators,876.79
prod,20547104,01/04/2024,Vertex AI: AutoML Structured Data Model Training,europe-west2,,GCP,GCP Vertex Ai,,Global United Kingdon,The Ledger League,893.26
prod,72540413,01/04/2024,Vertex AI: AutoML Structured Data Model Training,europe-west2,,GCP,GCP Vertex Ai,,TE Tech,Risk Regulators,908.98
dev,92465056,01/04/2024,Workbench Instances RAM for GCE usage - E2 Instance RAM in asia-east2,asia-east2,,GCP,GCP Notebooks,,United America,Fear the Fiscal,909.26
dev,92465056,01/04/2024,Workbench Instances RAM for GCE usage - N1 Instance RAM in asia-east2,asia-east2,,GCP,GCP Notebooks,,United America,Fear the Fiscal,917.92
dev,92465056,01/04/2024,Workbench Instances Storage for GCE usage - Balanced Persistent Disk in asia-east2,asia-east2,,GCP,GCP Notebooks,,United America,Fear the Fiscal,951.64
dev,45812120,01/04/2024,Vertex AI: AutoML Structured Data Model Training,europe-west1,,GCP,GCP Vertex Ai,,TE Tech,Risk Regulators,952.3
dev,60611044,01/04/2024,Managed Notebooks Disk for GCE usage - Standard Persistent Disk in europe-west1,europe-west1,,GCP,GCP Notebooks,,Global United Kingdon,The Ledger League,956.77
dev,60611044,01/04/2024,Vertex AI: AutoML Structured Data Model Training,europe-north1,,GCP,GCP Vertex Ai,,Global United Kingdon,The Ledger League,967.05
dev,26627761,01/04/2024,Gemini Pro Image Input - Predictions,europe-west2,,GCP,GCP Vertex Ai,,TE Tech,Risk Regulators,984.84
dev,60611044,01/04/2024,Gemini Pro Image Input - Predictions,europe-west2,,GCP,GCP Vertex Ai,,Global United Kingdon,The Ledger League,993.73
dev,36357941,01/04/2024,Gemini Pro Image Input - Predictions,europe-west2,,GCP,GCP Vertex Ai,,Global United Kingdon,Straight Outta Accounts,997.13
dev,26627761,01/04/2024,Notebooks CPU Management Fee,europe-west2-a,,GCP,GCP Notebooks,,TE Tech,Risk Regulators,1001.85
dev,87305096,01/04/2024,Gemini Pro Image Input - Predictions,us-central1,,GCP,GCP Vertex Ai,,TE Tech,Risk Regulators,1008.62
prod,91273006,01/04/2024,Managed Notebooks Disk for GCE usage - Standard Persistent Disk in asia-east2,asia-east2,,GCP,GCP Notebooks,,AE Tech,Yield Syndicate,1009.93
dev,45812120,01/04/2024,Notebooks CPU Management Fee,europe-west2-a,,GCP,GCP Notebooks,,TE Tech,Risk Regulators,1017
dev,99457172,01/04/2024,Gemini Pro Image Input - Predictions,us-central1,,GCP,GCP Vertex Ai,,TE Tech,Risk Regulators,1065.83
dev,20547104,01/04/2024,Gemini Pro Image Input - Predictions,europe-west2,,GCP,GCP Vertex Ai,,Global United Kingdon,The Ledger League,1084.62
dev,92465056,01/04/2024,Gemini Pro Image Input - Predictions,us-central1,,GCP,GCP Vertex Ai,,United America,Fear the Fiscal,1135.72
dev,72789061,01/04/2024,Gemini Pro Image Input - Predictions,asia-southeast1,,GCP,GCP Vertex Ai,,United America,Bank Tank,1141.47
dev,91756787,01/04/2024,Gemini Pro Image Input - Predictions,europe-west2,,GCP,GCP Vertex Ai,,Treasury,Treasury Foundation,1194.8
dev,20547104,01/04/2024,Gemini Pro Image Input - Predictions,europe-west2,,GCP,GCP Vertex Ai,,Global United Kingdon,The Ledger League,1211.38
dev,70359576,01/04/2024,Number of 'general' type pages processed,(not set),,GCP,GCP Cloud Document Ai Api,,AE Tech,Yield Syndicate,1249.57
dev,35462054,01/04/2024,Gemini Pro Image Input - Predictions,europe-west2,,GCP,GCP Vertex Ai,,United America,Wu-Tang Clan of Cash Flow,1253.49
dev,60611044,01/04/2024,Gemini Pro Image Input - Predictions,europe-west2,,GCP,GCP Vertex Ai,,Global United Kingdon,The Ledger League,1317.84
dev,87305096,01/04/2024,Gemini Pro Image Input - Predictions,europe-west2,,GCP,GCP Vertex Ai,,TE Tech,Risk Regulators,1344.4
prod,11993525,01/04/2024,Gemini Pro Image Input - Predictions,europe-west2,,GCP,GCP Vertex Ai,,Global United Kingdon,The Ledger League,1382.85
dev,35462054,01/04/2024,Gemini Pro Image Input - Predictions,europe-west1,,GCP,GCP Vertex Ai,,United America,Wu-Tang Clan of Cash Flow,1400.51
dev,70359576,01/04/2024,Number of pages processed for OCR processor.,(not set),,GCP,GCP Cloud Document Ai Api,,AE Tech,Yield Syndicate,1436.29
dev,48347781,01/04/2024,Gemini Pro Image Input - Predictions,us-central1,,GCP,GCP Vertex Ai,,Global United Kingdon,The Ledger League,1452.82
dev,60494235,01/04/2024,Number of pages processed for OCR processor.,europe-west2,,GCP,GCP Cloud Document Ai Api,,United America,Balance Sheet Boys,1467.69
prod,67090511,01/04/2024,Gemini Pro Image Input - Predictions,europe-west2,,GCP,GCP Vertex Ai,,Global United Kingdon,The Ledger League,1488.58
dev,48347781,01/04/2024,Gemini Pro Image Input - Predictions,us-central1,,GCP,GCP Vertex Ai,,Global United Kingdon,The Ledger League,1497.82
